Days to Ship Actual,Sales Forecast,Ship Status,Days to Ship Scheduled,Sales per Customer,Profit Ratio,Category,City,Country,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Product Name,Profit,Quantity,Region,Profit per Order,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
4,$46,Shipped Early,6,$30.44,49.00%,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,1,17-03-2014,US-2014-164763,39212,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",$15,2,South,$14.92,$30,Corporate,21-03-2014,Standard Class,Mississippi,Binders
4,$19,Shipped Early,6,$12.96,49.00%,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,1,17-03-2014,US-2014-164763,39212,Xerox 1957,$6,2,South,$6.35,$13,Corporate,21-03-2014,Standard Class,Mississippi,Paper
4,$24,Shipped Early,6,$16.00,48.00%,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,1,17-03-2014,US-2014-164763,39212,EcoTones Memo Sheets,$8,4,South,$7.68,$16,Corporate,21-03-2014,Standard Class,Mississippi,Paper
4,$49,Shipped Early,6,$32.67,26.00%,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,1,17-03-2014,US-2014-164763,39212,Belkin 6 Outlet Metallic Surge Strip,$8,3,South,$8.49,$33,Corporate,21-03-2014,Standard Class,Mississippi,Appliances
4,$7,Shipped Early,6,$4.46,-21.30%,Office Supplies,Phoenix,United States,Roger Demir,20.00%,1,09-08-2014,CA-2014-161249,85023,"Super Bands, 12/Pack",($1),3,West,$-0.95,$4,Consumer,13-08-2014,Standard Class,Arizona,Fasteners
4,$14,Shipped Early,6,$9.35,-70.00%,Office Supplies,Phoenix,United States,Roger Demir,70.00%,1,09-08-2014,CA-2014-161249,85023,Avery Hole Reinforcements,($7),5,West,$-6.54,$9,Consumer,13-08-2014,Standard Class,Arizona,Binders
5,$14,Shipped Early,6,$9.14,33.80%,Office Supplies,Oxnard,United States,Bart Pistole,20.00%,1,26-07-2015,CA-2015-148180,93030,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",$3,3,West,$3.09,$9,Corporate,31-07-2015,Standard Class,California,Binders
5,$35,Shipped Early,6,$23.14,36.30%,Office Supplies,Oxnard,United States,Bart Pistole,20.00%,1,26-07-2015,CA-2015-148180,93030,Tuff Stuff Recycled Round Ring Binders,$8,6,West,$8.39,$23,Corporate,31-07-2015,Standard Class,California,Binders
5,$149,Shipped Early,6,$99.20,26.00%,Office Supplies,Oxnard,United States,Bart Pistole,0.00%,1,26-07-2015,CA-2015-148180,93030,Newell 334,$26,5,West,$25.79,$99,Corporate,31-07-2015,Standard Class,California,Art
4,$32,Shipped Early,6,$21.36,33.80%,Office Supplies,Seattle,United States,Barry Französisch,20.00%,1,15-02-2014,CA-2014-165568,98105,Pressboard Data Binders by Wilson Jones,$7,5,West,$7.21,$21,Corporate,19-02-2014,Standard Class,Washington,Binders
3,$70,Shipped On Time,3,$46.90,28.00%,Furniture,Covington,United States,Cathy Prescott,0.00%,1,24-03-2015,CA-2015-145457,98042,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",$13,5,West,$13.13,$47,Corporate,27-03-2015,Second Class,Washington,Furnishings
4,$28,Shipped Early,6,$18.72,35.00%,Office Supplies,Los Angeles,United States,Janet Lee,20.00%,1,02-09-2017,US-2017-163657,90049,Acco Translucent Poly Ring Binders,$7,5,West,$6.55,$19,Consumer,06-09-2017,Standard Class,California,Binders
4,$354,Shipped Early,6,$236.53,-1.30%,Furniture,Los Angeles,United States,Janet Lee,20.00%,1,02-09-2017,US-2017-163657,90049,Hon 2111 Invitation Series Straight Table,($3),2,West,$-2.96,$237,Consumer,06-09-2017,Standard Class,California,Tables
2,$28,Shipped Late,1,$18.90,46.00%,Office Supplies,San Diego,United States,John Grady,0.00%,1,16-11-2015,CA-2015-120446,92105,Avery 51,$9,3,West,$8.69,$19,Corporate,18-11-2015,First Class,California,Labels
2,$16,Shipped Late,1,$10.69,35.00%,Office Supplies,Brownsville,United States,Victoria Pisteka,20.00%,1,09-12-2014,CA-2014-109932,78521,Xerox 195,$4,2,Central,$3.74,$11,Corporate,11-12-2014,First Class,Texas,Paper
2,$355,Shipped Late,1,$237.10,8.70%,Office Supplies,Brownsville,United States,Victoria Pisteka,20.00%,1,09-12-2014,CA-2014-109932,78521,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$21,3,Central,$20.75,$237,Corporate,11-12-2014,First Class,Texas,Storage
4,$8,Shipped Late,3,$5.18,35.00%,Office Supplies,Chicago,United States,Ross DeVincentis,20.00%,1,03-02-2017,CA-2017-127474,60610,Xerox 2,$2,1,Central,$1.81,$5,Home Office,07-02-2017,Second Class,Illinois,Paper
4,$98,Shipped Late,3,$65.58,36.30%,Office Supplies,Chicago,United States,Ross DeVincentis,20.00%,1,03-02-2017,CA-2017-127474,60610,Xerox 1893,$24,2,Central,$23.77,$66,Home Office,07-02-2017,Second Class,Illinois,Paper
4,$33,Shipped Late,3,$22.20,-117.50%,Furniture,Chicago,United States,Ross DeVincentis,60.00%,1,03-02-2017,CA-2017-127474,60610,Eldon Cleatmat Chair Mats for Medium Pile Carpets,($26),1,Central,$-26.08,$22,Home Office,07-02-2017,Second Class,Illinois,Furnishings
4,$628,Shipped Late,3,$419.40,35.00%,Office Supplies,Chicago,United States,Ross DeVincentis,20.00%,1,03-02-2017,CA-2017-127474,60610,Xerox 189,$147,5,Central,$146.79,$419,Home Office,07-02-2017,Second Class,Illinois,Paper
3,$133,Shipped Late,1,$88.92,16.30%,Furniture,Knoxville,United States,Michelle Huthwaite,20.00%,1,11-11-2017,CA-2017-115448,37918,"Executive Impressions 14"" Contract Wall Clock",$14,5,South,$14.45,$89,Consumer,14-11-2017,First Class,Tennessee,Furnishings
5,$15,Shipped Late,3,$9.91,32.50%,Office Supplies,Houston,United States,Sanjit Jacobs,20.00%,1,17-09-2017,CA-2017-105669,77036,Newell Chalk Holder,$3,3,Central,$3.22,$10,Home Office,22-09-2017,Second Class,Texas,Art
5,$477,Shipped Late,3,$318.43,-24.30%,Furniture,Houston,United States,Sanjit Jacobs,30.00%,1,17-09-2017,CA-2017-105669,77036,"Global Wood Trimmed Manager's Task Chair, Khaki",($77),5,Central,$-77.33,$318,Home Office,22-09-2017,Second Class,Texas,Chairs
5,$9,Shipped Late,3,$5.80,-175.00%,Office Supplies,Houston,United States,Sanjit Jacobs,80.00%,1,17-09-2017,CA-2017-105669,77036,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,($10),5,Central,$-10.15,$6,Home Office,22-09-2017,Second Class,Texas,Binders
5,"$2,120",Shipped Late,3,"$1,415.76",6.30%,Technology,Houston,United States,Sanjit Jacobs,20.00%,1,17-09-2017,CA-2017-105669,77036,Polycom VoiceStation 500 Conference phone,$88,6,Central,$88.49,"$1,416",Home Office,22-09-2017,Second Class,Texas,Phones
6,$222,Shipped On Time,6,$148.48,11.30%,Technology,Bolingbrook,United States,Fred McMath,20.00%,1,25-06-2017,CA-2017-134796,60440,Geemarc AmpliPOWER60,$17,2,Central,$16.70,$148,Consumer,01-07-2017,Standard Class,Illinois,Phones
5,$14,Shipped Early,6,$9.25,33.80%,Office Supplies,Chicago,United States,Katherine Hughes,20.00%,1,30-07-2016,CA-2016-137743,60623,Avery 498,$3,4,Central,$3.12,$9,Consumer,04-08-2016,Standard Class,Illinois,Labels
5,"$1,552",Shipped Early,6,"$1,036.62",5.00%,Office Supplies,Chicago,United States,Katherine Hughes,20.00%,1,30-07-2016,CA-2016-137743,60623,Tennsco 16-Compartment Lockers with Coat Rack,$52,2,Central,$51.83,"$1,037",Consumer,04-08-2016,Standard Class,Illinois,Storage
2,$853,Shipped Late,1,$569.64,26.00%,Technology,Waynesboro,United States,Lauren Leatherbury,0.00%,1,16-04-2015,CA-2015-137974,22980,Konftel 250 Conference phone - Charcoal black,$148,2,South,$148.11,$570,Consumer,18-04-2015,First Class,Virginia,Phones
2,$14,Shipped Late,1,$9.14,50.00%,Office Supplies,Waynesboro,United States,Lauren Leatherbury,0.00%,1,16-04-2015,CA-2015-137974,22980,Cardinal EasyOpen D-Ring Binders,$5,1,South,$4.57,$9,Consumer,18-04-2015,First Class,Virginia,Binders
2,"$1,792",Shipped Late,1,"$1,196.86",10.00%,Furniture,Waynesboro,United States,Lauren Leatherbury,0.00%,1,16-04-2015,CA-2015-137974,22980,Tenex Antistatic Computer Chair Mats,$120,7,South,$119.69,"$1,197",Consumer,18-04-2015,First Class,Virginia,Furnishings
2,$784,Shipped Late,1,$523.26,24.00%,Furniture,Waynesboro,United States,Lauren Leatherbury,0.00%,1,16-04-2015,CA-2015-137974,22980,O'Sullivan 3-Shelf Heavy-Duty Bookcases,$126,9,South,$125.58,$523,Consumer,18-04-2015,First Class,Virginia,Bookcases
3,$958,Shipped On Time,3,$639.97,33.80%,Technology,Los Angeles,United States,Andy Reiter,20.00%,1,11-04-2015,US-2015-136987,90004,Canon PC-428 Personal Copier,$216,4,West,$215.99,$640,Consumer,14-04-2015,Second Class,California,Copiers
3,$79,Shipped On Time,3,$52.76,46.00%,Office Supplies,Los Angeles,United States,Andy Reiter,0.00%,1,11-04-2015,US-2015-136987,90004,Easy-staple paper,$24,2,West,$24.27,$53,Consumer,14-04-2015,Second Class,California,Paper
2,$807,Shipped Early,3,$538.92,15.00%,Technology,Seattle,United States,Nora Paige,0.00%,1,27-02-2015,CA-2015-138485,98105,Microsoft Natural Keyboard Elite,$81,9,West,$80.84,$539,Consumer,01-03-2015,Second Class,Washington,Accessories
7,$22,Shipped Late,6,$14.88,25.00%,Office Supplies,Visalia,United States,Liz Preis,0.00%,1,08-09-2016,CA-2016-103709,93277,"Eberhard Faber 3 1/2"" Golf Pencils",$4,2,West,$3.72,$15,Consumer,15-09-2016,Standard Class,California,Art
7,$51,Shipped Late,6,$34.24,45.00%,Office Supplies,Visalia,United States,Liz Preis,0.00%,1,08-09-2016,CA-2016-103709,93277,Xerox 1900,$15,8,West,$15.41,$34,Consumer,15-09-2016,Standard Class,California,Paper
7,$392,Shipped Late,6,$261.74,25.00%,Office Supplies,Visalia,United States,Liz Preis,0.00%,1,08-09-2016,CA-2016-103709,93277,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",$65,2,West,$65.44,$262,Consumer,15-09-2016,Standard Class,California,Storage
4,$132,Shipped Early,6,$87.84,27.00%,Office Supplies,Los Angeles,United States,Anna Häberlin,0.00%,1,19-05-2016,CA-2016-138282,90008,Staple holder,$24,8,West,$23.72,$88,Corporate,23-05-2016,Standard Class,California,Appliances
4,$52,Shipped Late,3,$34.92,34.00%,Furniture,Los Angeles,United States,Thomas Brumley,0.00%,1,11-11-2017,CA-2017-148985,90045,Dax Clear Box Frame,$12,4,West,$11.87,$35,Home Office,15-11-2017,Second Class,California,Furnishings
5,$22,Shipped Early,6,$14.94,47.00%,Office Supplies,New York City,United States,Alex Avila,0.00%,1,15-09-2014,CA-2014-138100,10011,Easy-staple paper,$7,3,East,$7.02,$15,Consumer,20-09-2014,Standard Class,New York,Paper
5,$22,Shipped Early,6,$14.56,43.00%,Furniture,New York City,United States,Alex Avila,0.00%,1,15-09-2014,CA-2014-138100,10011,"Master Caster Door Stop, Large Neon Orange",$6,2,East,$6.26,$15,Consumer,20-09-2014,Standard Class,New York,Furnishings
5,$5,Shipped Early,6,$3.58,-80.00%,Office Supplies,Philadelphia,United States,Ann Chong,70.00%,1,15-09-2015,CA-2015-100734,19143,Avery Hidden Tab Dividers for Binding Systems,($3),4,East,$-2.86,$4,Corporate,20-09-2015,Standard Class,Pennsylvania,Binders
5,$220,Shipped Early,6,$147.18,-20.00%,Office Supplies,Philadelphia,United States,Ann Chong,20.00%,1,15-09-2015,CA-2015-100734,19143,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",($29),2,East,$-29.44,$147,Corporate,20-09-2015,Standard Class,Pennsylvania,Storage
2,"$2,246",Shipped Late,1,"$1,499.95",30.00%,Technology,Lehi,United States,Eugene Moren,0.00%,1,01-07-2016,CA-2016-139997,84043,Hewlett Packard 310 Color Digital Copier,$450,5,West,$449.98,"$1,500",Home Office,03-07-2016,First Class,Utah,Copiers
5,$20,Shipped Early,6,$13.57,23.80%,Office Supplies,Chicago,United States,Quincy Jones,20.00%,1,10-04-2016,CA-2016-109652,60653,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$3,4,Central,$3.22,$14,Corporate,15-04-2016,Standard Class,Illinois,Art
4,"$3,855",Shipped Early,6,"$2,573.82",29.00%,Furniture,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,Global Deluxe High-Back Manager's Chair,$746,9,South,$746.41,"$2,574",Home Office,10-01-2014,Standard Class,Kentucky,Chairs
4,$914,Shipped Early,6,$609.98,45.00%,Office Supplies,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,Ibico Hi-Tech Manual Binding System,$274,2,South,$274.49,$610,Home Office,10-01-2014,Standard Class,Kentucky,Binders
4,$8,Shipped Early,6,$5.48,27.00%,Office Supplies,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,Rogers Handheld Barrel Pencil Sharpener,$1,2,South,$1.48,$5,Home Office,10-01-2014,Standard Class,Kentucky,Art
4,$587,Shipped Early,6,$391.98,29.00%,Technology,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,GE 30524EE4,$114,2,South,$113.67,$392,Home Office,10-01-2014,Standard Class,Kentucky,Phones
4,"$1,132",Shipped Early,6,$755.96,27.00%,Technology,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,Wireless Extenders zBoost YX545 SOHO Signal Booster,$204,4,South,$204.11,$756,Home Office,10-01-2014,Standard Class,Kentucky,Phones
4,$47,Shipped Early,6,$31.12,1.00%,Office Supplies,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,"Alliance Super-Size Bands, Assorted Sizes",$0,4,South,$0.31,$31,Home Office,10-01-2014,Standard Class,Kentucky,Fasteners
4,$10,Shipped Early,6,$6.54,46.00%,Office Supplies,Henderson,United States,Maria Etezadi,0.00%,1,06-01-2014,CA-2014-167199,42420,Southworth 25% Cotton Granite Paper & Envelopes,$3,1,South,$3.01,$7,Home Office,10-01-2014,Standard Class,Kentucky,Paper
2,$19,Shipped Early,3,$12.78,45.00%,Office Supplies,Huntington Beach,United States,Laurel Beltran,0.00%,1,01-09-2016,CA-2016-124583,92646,Globe Weis Peel & Seel First Class Envelopes,$6,1,West,$5.75,$13,Home Office,03-09-2016,Second Class,California,Envelopes
7,$28,Shipped Late,6,$18.46,37.50%,Office Supplies,New York City,United States,Julie Prescott,20.00%,1,23-09-2014,CA-2014-113964,10011,Avery Binding System Hidden Tab Executive Style Index Sets,$7,4,East,$6.92,$18,Home Office,30-09-2014,Standard Class,New York,Binders
2,$668,Shipped Early,3,$445.80,-24.30%,Furniture,Philadelphia,United States,Ed Braxton,30.00%,1,15-12-2014,CA-2014-129938,19140,"Global Wood Trimmed Manager's Task Chair, Khaki",($108),7,East,$-108.27,$446,Corporate,17-12-2014,Second Class,Pennsylvania,Chairs
5,$4,Shipped Early,6,$2.48,35.00%,Office Supplies,Fargo,United States,Christopher Schild,0.00%,1,28-12-2017,CA-2017-135111,58103,Staples in misc. colors,$1,1,Central,$0.87,$2,Home Office,02-01-2018,Standard Class,North Dakota,Art
5,$39,Shipped Early,6,$25.90,49.00%,Office Supplies,Fargo,United States,Christopher Schild,0.00%,1,28-12-2017,CA-2017-135111,58103,Wilson Jones Impact Binders,$13,5,Central,$12.69,$26,Home Office,02-01-2018,Standard Class,North Dakota,Binders
5,$45,Shipped Late,3,$29.90,49.00%,Office Supplies,Dover,United States,Peter McVee,0.00%,1,19-12-2015,US-2015-134558,3820,Xerox 1903,$15,5,East,$14.65,$30,Home Office,24-12-2015,Second Class,New Hampshire,Paper
5,"$3,369",Shipped Late,3,"$2,249.91",23.00%,Technology,Dover,United States,Peter McVee,0.00%,1,19-12-2015,US-2015-134558,3820,Logitech diNovo Edge Keyboard,$517,9,East,$517.48,"$2,250",Home Office,24-12-2015,Second Class,New Hampshire,Accessories
5,"$1,577",Shipped Late,3,"$1,053.16",-10.00%,Furniture,Dover,United States,Peter McVee,30.00%,1,19-12-2015,US-2015-134558,3820,Bretford Rectangular Conference Table Tops,($105),4,East,$-105.32,"$1,053",Home Office,24-12-2015,Second Class,New Hampshire,Tables
4,$19,Shipped Early,6,$12.96,48.00%,Office Supplies,San Diego,United States,Anna Andreadi,0.00%,1,05-11-2017,CA-2017-157196,92105,Xerox 1996,$6,2,West,$6.22,$13,Consumer,09-11-2017,Standard Class,California,Paper
6,$160,Shipped On Time,6,$106.68,31.00%,Furniture,Los Angeles,United States,Frank Atkinson,0.00%,1,10-09-2015,CA-2015-108672,90032,"Seth Thomas 13 1/2"" Wall Clock",$33,6,West,$33.07,$107,Corporate,16-09-2015,Standard Class,California,Furnishings
0,$180,Shipped On Time,0,$119.94,5.00%,Technology,Utica,United States,Charlotte Melton,0.00%,1,16-11-2017,US-2017-118598,13501,iOttie HLCRIO102 Car Mount,$6,6,East,$6.00,$120,Consumer,16-11-2017,Same Day,New York,Phones
5,$15,Shipped Early,6,$10.27,31.30%,Office Supplies,Houston,United States,Cindy Chapman,20.00%,1,11-09-2017,US-2017-160836,77070,Xerox 1953,$3,3,Central,$3.21,$10,Consumer,16-09-2017,Standard Class,Texas,Paper
5,$767,Shipped Early,6,$512.19,-12.90%,Furniture,Houston,United States,Cindy Chapman,30.00%,1,11-09-2017,US-2017-160836,77070,Bevis Round Conference Table Top & Single Column Base,($66),5,Central,$-65.85,$512,Consumer,16-09-2017,Standard Class,Texas,Tables
5,$2,Shipped Early,6,$1.56,-270.00%,Office Supplies,Houston,United States,Cindy Chapman,80.00%,1,11-09-2017,US-2017-160836,77070,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",($4),2,Central,$-4.20,$2,Consumer,16-09-2017,Standard Class,Texas,Appliances
4,$7,Shipped Early,6,$4.45,32.50%,Office Supplies,Westminster,United States,Toby Carlisle,20.00%,1,14-07-2017,CA-2017-121048,92683,Acco Suede Grain Vinyl Round Ring Binder,$1,2,West,$1.45,$4,Consumer,18-07-2017,Standard Class,California,Binders
4,$414,Shipped Early,6,$276.69,18.00%,Furniture,Westminster,United States,Toby Carlisle,0.00%,1,14-07-2017,CA-2017-121048,92683,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$50,3,West,$49.80,$277,Consumer,18-07-2017,Standard Class,California,Furnishings
4,$7,Shipped Early,6,$4.96,47.00%,Office Supplies,Westminster,United States,Toby Carlisle,0.00%,1,14-07-2017,CA-2017-121048,92683,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$2,4,West,$2.33,$5,Consumer,18-07-2017,Standard Class,California,Fasteners
4,$108,Shipped Early,6,$71.92,29.00%,Office Supplies,Westminster,United States,Toby Carlisle,0.00%,1,14-07-2017,CA-2017-121048,92683,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",$21,4,West,$20.86,$72,Consumer,18-07-2017,Standard Class,California,Art
4,$28,Shipped Early,6,$18.84,42.00%,Furniture,Westminster,United States,Toby Carlisle,0.00%,1,14-07-2017,CA-2017-121048,92683,"Eldon 200 Class Desk Accessories, Burgundy",$8,3,West,$7.91,$19,Consumer,18-07-2017,Standard Class,California,Furnishings
4,$211,Shipped Early,6,$140.97,14.00%,Technology,Westminster,United States,Toby Carlisle,0.00%,1,14-07-2017,CA-2017-121048,92683,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,$20,3,West,$19.74,$141,Consumer,18-07-2017,Standard Class,California,Accessories
4,$704,Shipped Early,6,$470.38,11.30%,Technology,Westminster,United States,Toby Carlisle,20.00%,1,14-07-2017,CA-2017-121048,92683,GE 30524EE4,$53,3,West,$52.92,$470,Consumer,18-07-2017,Standard Class,California,Phones
0,$9,Shipped On Time,0,$6.08,34.00%,Office Supplies,Los Angeles,United States,Tom Boeckenhauer,0.00%,1,30-03-2017,US-2017-120147,90036,Manco Dry-Lighter Erasable Highlighter,$2,2,West,$2.07,$6,Consumer,30-03-2017,Same Day,California,Art
0,$247,Shipped On Time,0,$164.79,11.30%,Technology,Los Angeles,United States,Tom Boeckenhauer,20.00%,1,30-03-2017,US-2017-120147,90036,AT&T CL83451 4-Handset Telephone,$19,1,West,$18.54,$165,Consumer,30-03-2017,Same Day,California,Phones
4,$35,Shipped Late,3,$23.36,50.00%,Office Supplies,Atlantic City,United States,Jason Klamczynski,0.00%,1,31-01-2016,CA-2016-158043,8401,Staple envelope,$12,2,East,$11.68,$23,Corporate,04-02-2016,Second Class,New Jersey,Envelopes
5,$18,Shipped Early,6,$12.18,-155.00%,Office Supplies,Skokie,United States,Ben Wallace,80.00%,1,08-06-2017,US-2017-106579,60076,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",($19),4,Central,$-18.87,$12,Consumer,13-06-2017,Standard Class,Illinois,Binders
4,$69,Shipped Early,6,$46.38,11.30%,Technology,San Francisco,United States,Shahid Hopkins,20.00%,1,02-11-2014,CA-2014-115889,94122,AT&T CL82213,$5,2,West,$5.22,$46,Consumer,06-11-2014,Standard Class,California,Phones
4,$544,Shipped Early,6,$362.92,29.00%,Office Supplies,San Francisco,United States,Shahid Hopkins,0.00%,1,02-11-2014,CA-2014-115889,94122,Adjustable Depth Letter/Legal Cart,$105,2,West,$105.25,$363,Consumer,06-11-2014,Standard Class,California,Storage
4,$14,Shipped Early,6,$9.25,36.30%,Office Supplies,Columbus,United States,John Lee,20.00%,1,14-07-2017,US-2017-161935,43229,Xerox 1950,$3,2,East,$3.35,$9,Consumer,18-07-2017,Standard Class,Ohio,Paper
4,"$2,830",Shipped Early,6,"$1,889.95",-20.00%,Technology,Columbus,United States,John Lee,40.00%,1,14-07-2017,US-2017-161935,43229,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),($378),9,East,$-377.99,"$1,890",Consumer,18-07-2017,Standard Class,Ohio,Phones
4,$93,Shipped Early,6,$62.04,7.50%,Office Supplies,Columbus,United States,John Lee,20.00%,1,14-07-2017,US-2017-161935,43229,"Tenex File Box, Personal Filing Tote with Lid, Black",$5,5,East,$4.65,$62,Consumer,18-07-2017,Standard Class,Ohio,Storage
4,$594,Shipped Early,6,$396.92,37.50%,Furniture,Columbus,United States,John Lee,20.00%,1,14-07-2017,US-2017-161935,43229,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$149,5,East,$148.84,$397,Consumer,18-07-2017,Standard Class,Ohio,Furnishings
